Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2022-10-18,P002,S001,117,4680.0,0,0
2022-10-18,P002,S002,99,3960.0,0,0
2022-10-18,P003,S001,111,1665.0,0,0
2022-10-18,P003,S002,118,1770.0,0,0
2022-10-19,P001,S001,166,4150.0,1,0
2022-10-19,P001,S002,104,2600.0,0,0
2022-10-19,P002,S001,166,6640.0,1,0
2022-10-19,P002,S002,122,4880.0,0,0
2022-10-19,P003,S001,124,1860.0,0,0
2022-10-19,P003,S002,127,1905.0,1,0
2022-10-20,P001,S001,154,3850.0,1,0
2022-10-20,P001,S002,147,3675.0,1,0
2022-10-20,P002,S001,129,5160.0,1,0
2022-10-20,P002,S002,99,3960.0,0,0
2022-10-20,P003,S001,163,2445.0,1,0
2022-10-20,P003,S002,168,2520.0,1,0
2022-10-21,P001,S001,110,2750.0,0,0
2022-10-21,P001,S002,104,2600.0,0,0
2022-10-21,P002,S001,113,4520.0,0,0
2022-10-21,P002,S002,100,4000.0,0,0
2022-10-21,P003,S001,102,1530.0,0,0
2022-10-21,P003,S002,160,2400.0,1,0
2022-10-22,P001,S001,175,4375.0,1,0
2022-10-22,P001,S002,149,3725.0,0,0
2022-10-22,P002,S001,129,5160.0,0,0
2022-10-22,P002,S002,122,4880.0,0,0
2022-10-22,P003,S001,131,1965.0,0,0
2022-10-22,P003,S002,119,1785.0,0,0
2022-10-23,P001,S001,150,3750.0,0,0
2022-10-23,P001,S002,131,3275.0,0,0
2022-10-23,P002,S001,160,6400.0,1,0
2022-10-23,P002,S002,137,5480.0,0,0
2022-10-23,P003,S001,140,2100.0,0,0
2022-10-23,P003,S002,159,2385.0,1,0
2022-10-24,P001,S001,114,2850.0,0,0
2022-10-24,P001,S002,119,2975.0,0,0
2022-10-24,P002,S001,114,4560.0,0,0
2022-10-24,P002,S002,113,4520.0,0,0
2022-10-24,P003,S001,125,1875.0,0,0
2022-10-24,P003,S002,111,1665.0,0,0
2022-10-25,P001,S001,122,3050.0,0,0
2022-10-25,P001,S002,120,3000.0,0,0
2022-10-25,P002,S001,127,5080.0,0,0
2022-10-25,P002,S002,116,4640.0,0,0
2022-10-25,P003,S001,171,2565.0,1,0
2022-10-25,P003,S002,143,2145.0,1,0
2022-10-26,P001,S001,114,2850.0,0,0
2022-10-26,P001,S002,114,2850.0,0,0
2022-10-26,P002,S001,126,5040.0,0,0
2022-10-26,P002,S002,127,5080.0,0,0
2022-10-26,P003,S001,108,1620.0,0,0
2022-10-26,P003,S002,123,1845.0,0,0
2022-10-27,P001,S001,104,2600.0,0,0
2022-10-27,P001,S002,134,3350.0,1,0
2022-10-27,P002,S001,117,4680.0,0,0
2022-10-27,P002,S002,119,4760.0,0,0
2022-10-27,P003,S001,116,1740.0,0,0
2022-10-27,P003,S002,120,1800.0,0,0
2022-10-28,P001,S001,117,2925.0,0,0
2022-10-28,P001,S002,107,2675.0,0,0
2022-10-28,P002,S001,104,4160.0,0,0
2022-10-28,P002,S002,139,5560.0,1,0
2022-10-28,P003,S001,170,2550.0,1,0
2022-10-28,P003,S002,102,1530.0,0,0
2022-10-29,P001,S001,150,3750.0,0,0
2022-10-29,P001,S002,120,3000.0,0,0
2022-10-29,P002,S001,152,6080.0,0,0
2022-10-29,P002,S002,124,4960.0,0,0
2022-10-29,P003,S001,126,1890.0,0,0
2022-10-29,P003,S002,153,2295.0,0,0
2022-10-30,P001,S001,128,3200.0,0,0
2022-10-30,P001,S002,153,3825.0,0,0
2022-10-30,P002,S001,143,5720.0,0,0
2022-10-30,P002,S002,123,4920.0,0,0
2022-10-30,P003,S001,131,1965.0,0,0
2022-10-30,P003,S002,137,2055.0,0,0
2022-10-31,P001,S001,129,3225.0,1,0
2022-10-31,P001,S002,105,2625.0,0,0
2022-10-31,P002,S001,129,5160.0,0,0
2022-10-31,P002,S002,113,4520.0,0,0
2022-10-31,P003,S001,103,1545.0,0,0
2022-10-31,P003,S002,112,1680.0,0,0
2022-11-01,P001,S001,185,4625.0,0,0
2022-11-01,P001,S002,156,3900.0,0,0
2022-11-01,P002,S001,188,7520.0,1,0
2022-11-01,P002,S002,146,5840.0,0,0
2022-11-01,P003,S001,161,2415.0,0,0
2022-11-01,P003,S002,181,2715.0,0,0
2022-11-02,P001,S001,161,4025.0,0,0
2022-11-02,P001,S002,138,3450.0,0,0
2022-11-02,P002,S001,158,6320.0,0,0
2022-11-02,P002,S002,188,7520.0,1,0
2022-11-02,P003,S001,158,2370.0,0,0
2022-11-02,P003,S002,139,2085.0,0,0
2022-11-03,P001,S001,142,3550.0,0,0
2022-11-03,P001,S002,150,3750.0,0,0
2022-11-03,P002,S001,155,6200.0,0,0
2022-11-03,P002,S002,203,8120.0,1,0
2022-11-03,P003,S001,143,2145.0,0,0
2022-11-03,P003,S002,148,2220.0,0,0
2022-11-04,P001,S001,164,4100.0,0,0
2022-11-04,P001,S002,202,5050.0,1,0
2022-11-04,P002,S001,138,5520.0,0,0
2022-11-04,P002,S002,211,8440.0,1,0
2022-11-04,P003,S001,148,2220.0,0,0
2022-11-04,P003,S002,138,2070.0,0,0
2022-11-05,P001,S001,264,6600.0,1,0
2022-11-05,P001,S002,234,5850.0,1,0
2022-11-05,P002,S001,204,8160.0,0,0
2022-11-05,P002,S002,214,8560.0,0,0
2022-11-05,P003,S001,281,4215.0,1,0
2022-11-05,P003,S002,180,2700.0,0,0
2022-11-06,P001,S001,220,5500.0,0,0
2022-11-06,P001,S002,206,5150.0,0,0
2022-11-06,P002,S001,201,8040.0,0,0
2022-11-06,P002,S002,237,9480.0,1,0
2022-11-06,P003,S001,169,2535.0,0,0
2022-11-06,P003,S002,180,2700.0,0,0
2022-11-07,P001,S001,177,4425.0,0,0
2022-11-07,P001,S002,190,4750.0,1,0
2022-11-07,P002,S001,182,7280.0,0,0
2022-11-07,P002,S002,141,5640.0,0,0
2022-11-07,P003,S001,166,2490.0,0,0
2022-11-07,P003,S002,184,2760.0,0,0
2022-11-08,P001,S001,161,4025.0,0,0
2022-11-08,P001,S002,160,4000.0,0,0
2022-11-08,P002,S001,173,6920.0,0,0
2022-11-08,P002,S002,165,6600.0,0,0
2022-11-08,P003,S001,230,3450.0,1,0
2022-11-08,P003,S002,140,2100.0,0,0
2022-11-09,P001,S001,147,3675.0,0,0
2022-11-09,P001,S002,157,3925.0,0,0
2022-11-09,P002,S001,180,7200.0,0,0
2022-11-09,P002,S002,236,9440.0,1,0
2022-11-09,P003,S001,171,2565.0,0,0
2022-11-09,P003,S002,146,2190.0,0,0
2022-11-10,P001,S001,154,3850.0,0,0
2022-11-10,P001,S002,177,4425.0,0,0
2022-11-10,P002,S001,173,6920.0,0,0
2022-11-10,P002,S002,151,6040.0,0,0
2022-11-10,P003,S001,152,2280.0,0,0
2022-11-10,P003,S002,158,2370.0,0,0
2022-11-11,P001,S001,143,3575.0,0,0
2022-11-11,P001,S002,181,4525.0,0,0
2022-11-11,P002,S001,173,6920.0,0,0
2022-11-11,P002,S002,182,7280.0,0,0
2022-11-11,P003,S001,214,3210.0,1,0
2022-11-11,P003,S002,181,2715.0,0,0
2022-11-12,P001,S001,184,4600.0,0,0
2022-11-12,P001,S002,213,5325.0,0,0
2022-11-12,P002,S001,222,8880.0,1,0
2022-11-12,P002,S002,192,7680.0,0,0
2022-11-12,P003,S001,222,3330.0,0,0
2022-11-12,P003,S002,169,2535.0,0,0
2022-11-13,P001,S001,208,5200.0,0,0
2022-11-13,P001,S002,203,5075.0,0,0
2022-11-13,P002,S001,171,6840.0,0,0
2022-11-13,P002,S002,198,7920.0,0,0
2022-11-13,P003,S001,220,3300.0,0,0
2022-11-13,P003,S002,289,4335.0,1,0
2022-11-14,P001,S001,185,4625.0,0,0
2022-11-14,P001,S002,154,3850.0,0,0
2022-11-14,P002,S001,140,5600.0,0,0
2022-11-14,P002,S002,160,6400.0,0,0
2022-11-14,P003,S001,167,2505.0,0,0
2022-11-14,P003,S002,165,2475.0,0,0
2022-11-15,P001,S001,178,4450.0,0,0
2022-11-15,P001,S002,209,5225.0,1,0
2022-11-15,P002,S001,155,6200.0,0,0
2022-11-15,P002,S002,200,8000.0,1,0
2022-11-15,P003,S001,142,2130.0,0,0
2022-11-15,P003,S002,161,2415.0,0,0
2022-11-16,P001,S001,193,4825.0,1,0
2022-11-16,P001,S002,177,4425.0,0,0
2022-11-16,P002,S001,203,8120.0,1,0
2022-11-16,P002,S002,152,6080.0,0,0
2022-11-16,P003,S001,186,2790.0,1,0
2022-11-16,P003,S002,222,3330.0,1,0
2022-11-17,P001,S001,139,3475.0,0,0
2022-11-17,P001,S002,157,3925.0,0,0
2022-11-17,P002,S001,170,6800.0,0,0
2022-11-17,P002,S002,215,8600.0,1,0
2022-11-17,P003,S001,141,2115.0,0,0
2022-11-17,P003,S002,143,2145.0,0,0
2022-11-18,P001,S001,183,4575.0,0,0
2022-11-18,P001,S002,141,3525.0,0,0
2022-11-18,P002,S001,164,6560.0,0,0
2022-11-18,P002,S002,178,7120.0,0,0
2022-11-18,P003,S001,218,3270.0,1,0
2022-11-18,P003,S002,150,2250.0,0,0
2022-11-19,P001,S001,186,4650.0,0,0
2022-11-19,P001,S002,205,5125.0,0,0
2022-11-19,P002,S001,169,6760.0,0,0
2022-11-19,P002,S002,176,7040.0,0,0
2022-11-19,P003,S001,214,3210.0,0,0
2022-11-19,P003,S002,190,2850.0,0,0
2022-11-20,P001,S001,217,5425.0,0,0
2022-11-20,P001,S002,179,4475.0,0,0
2022-11-20,P002,S001,208,8320.0,0,0
2022-11-20,P002,S002,232,9280.0,1,0
2022-11-20,P003,S001,286,4290.0,1,0
2022-11-20,P003,S002,263,3945.0,1,0
2022-11-21,P001,S001,157,3925.0,0,0
2022-11-21,P001,S002,164,4100.0,0,0
2022-11-21,P002,S001,159,6360.0,0,0
2022-11-21,P002,S002,178,7120.0,0,0
2022-11-21,P003,S001,178,2670.0,0,0
2022-11-21,P003,S002,179,2685.0,0,0
2022-11-22,P001,S001,156,3900.0,0,0
2022-11-22,P001,S002,195,4875.0,1,0
2022-11-22,P002,S001,210,8400.0,1,0
2022-11-22,P002,S002,153,6120.0,0,0
2022-11-22,P003,S001,154,2310.0,0,0
2022-11-22,P003,S002,151,2265.0,0,0
2022-11-23,P001,S001,186,4650.0,0,0
2022-11-23,P001,S002,205,5125.0,1,0
2022-11-23,P002,S001,155,6200.0,0,0
2022-11-23,P002,S002,177,7080.0,0,0
2022-11-23,P003,S001,205,3075.0,1,0
2022-11-23,P003,S002,151,2265.0,0,0
2022-11-24,P001,S001,181,4525.0,1,0
2022-11-24,P001,S002,170,4250.0,0,0
2022-11-24,P002,S001,144,5760.0,0,0
2022-11-24,P002,S002,191,7640.0,1,0
2022-11-24,P003,S001,149,2235.0,0,0
2022-11-24,P003,S002,165,2475.0,0,0
2022-11-25,P001,S001,146,3650.0,0,0
2022-11-25,P001,S002,158,3950.0,0,0
2022-11-25,P002,S001,182,7280.0,0,0
2022-11-25,P002,S002,157,6280.0,0,0
2022-11-25,P003,S001,139,2085.0,0,0
2022-11-25,P003,S002,167,2505.0,0,0
2022-11-26,P001,S001,180,4500.0,0,0
2022-11-26,P001,S002,215,5375.0,0,0
2022-11-26,P002,S001,226,9040.0,1,0
2022-11-26,P002,S002,217,8680.0,0,0
2022-11-26,P003,S001,248,3720.0,1,0
2022-11-26,P003,S002,168,2520.0,0,0
2022-11-27,P001,S001,189,4725.0,0,0
2022-11-27,P001,S002,200,5000.0,0,0
2022-11-27,P002,S001,212,8480.0,0,0
2022-11-27,P002,S002,168,6720.0,0,0
2022-11-27,P003,S001,189,2835.0,0,0
2022-11-27,P003,S002,257,3855.0,1,0
2022-11-28,P001,S001,173,4325.0,0,0
2022-11-28,P001,S002,182,4550.0,0,0
2022-11-28,P002,S001,165,6600.0,0,0
2022-11-28,P002,S002,159,6360.0,0,0
2022-11-28,P003,S001,231,3465.0,1,0
2022-11-28,P003,S002,149,2235.0,0,0
2022-11-29,P001,S001,239,5975.0,1,0
2022-11-29,P001,S002,160,4000.0,0,0
2022-11-29,P002,S001,181,7240.0,0,0
2022-11-29,P002,S002,149,5960.0,0,0
2022-11-29,P003,S001,141,2115.0,0,0
2022-11-29,P003,S002,160,2400.0,0,0
2022-11-30,P001,S001,158,3950.0,0,0
2022-11-30,P001,S002,146,3650.0,0,0
2022-11-30,P002,S001,178,7120.0,0,0
2022-11-30,P002,S002,146,5840.0,0,0
2022-11-30,P003,S001,151,2265.0,0,0
2022-11-30,P003,S002,158,2370.0,0,0
2022-12-01,P001,S001,141,3525.0,0,0
2022-12-01,P001,S002,158,3950.0,0,0
2022-12-01,P002,S001,148,5920.0,0,0
2022-12-01,P002,S002,151,6040.0,0,0
2022-12-01,P003,S001,237,3555.0,1,0
2022-12-01,P003,S002,150,2250.0,0,0
2022-12-02,P001,S001,150,3750.0,0,0
2022-12-02,P001,S002,179,4475.0,0,0
2022-12-02,P002,S001,179,7160.0,0,0
2022-12-02,P002,S002,146,5840.0,0,0
2022-12-02,P003,S001,156,2340.0,0,0
2022-12-02,P003,S002,152,2280.0,0,0
2022-12-03,P001,S001,225,5625.0,0,0
2022-12-03,P001,S002,224,5600.0,0,0
2022-12-03,P002,S001,277,11080.0,1,0
2022-12-03,P002,S002,200,8000.0,0,0
2022-12-03,P003,S001,238,3570.0,1,0
2022-12-03,P003,S002,203,3045.0,0,0
2022-12-04,P001,S001,192,4800.0,0,0
2022-12-04,P001,S002,200,5000.0,0,0
2022-12-04,P002,S001,232,9280.0,1,0
2022-12-04,P002,S002,269,10760.0,1,0
2022-12-04,P003,S001,259,3885.0,1,0
2022-12-04,P003,S002,167,2505.0,0,0
2022-12-05,P001,S001,183,4575.0,1,0
2022-12-05,P001,S002,244,6100.0,1,0
2022-12-05,P002,S001,149,5960.0,0,0
2022-12-05,P002,S002,151,6040.0,0,0
2022-12-05,P003,S001,187,2805.0,1,0
2022-12-05,P003,S002,187,2805.0,0,0
2022-12-06,P001,S001,180,4500.0,0,0
2022-12-06,P001,S002,172,4300.0,0,0
2022-12-06,P002,S001,168,6720.0,0,0
2022-12-06,P002,S002,167,6680.0,0,0
2022-12-06,P003,S001,152,2280.0,0,0
2022-12-06,P003,S002,150,2250.0,0,0
2022-12-07,P001,S001,150,3750.0,0,0
2022-12-07,P001,S002,175,4375.0,0,0
2022-12-07,P002,S001,142,5680.0,0,0
2022-12-07,P002,S002,169,6760.0,0,0
2022-12-07,P003,S001,183,2745.0,1,0
2022-12-07,P003,S002,156,2340.0,0,0
2022-12-08,P001,S001,184,4600.0,0,0
2022-12-08,P001,S002,162,4050.0,0,0
2022-12-08,P002,S001,143,5720.0,0,0
2022-12-08,P002,S002,140,5600.0,0,0
2022-12-08,P003,S001,160,2400.0,0,0
2022-12-08,P003,S002,147,2205.0,0,0
2022-12-09,P001,S001,171,4275.0,0,0
2022-12-09,P001,S002,184,4600.0,1,0
2022-12-09,P002,S001,218,8720.0,1,0
2022-12-09,P002,S002,163,6520.0,0,0
2022-12-09,P003,S001,143,2145.0,0,0
2022-12-09,P003,S002,156,2340.0,0,0
2022-12-10,P001,S001,248,6200.0,1,0
2022-12-10,P001,S002,209,5225.0,0,0
2022-12-10,P002,S001,198,7920.0,0,0
2022-12-10,P002,S002,220,8800.0,0,0
2022-12-10,P003,S001,207,3105.0,0,0
2022-12-10,P003,S002,223,3345.0,0,0
2022-12-11,P001,S001,167,4175.0,0,0
2022-12-11,P001,S002,180,4500.0,0,0
2022-12-11,P002,S001,204,8160.0,0,0
2022-12-11,P002,S002,168,6720.0,0,0
2022-12-11,P003,S001,186,2790.0,0,0
2022-12-11,P003,S002,200,3000.0,0,0
2022-12-12,P001,S001,146,3650.0,0,0
2022-12-12,P001,S002,180,4500.0,0,0
2022-12-12,P002,S001,222,8880.0,1,0
2022-12-12,P002,S002,159,6360.0,0,0
2022-12-12,P003,S001,177,2655.0,0,0
2022-12-12,P003,S002,139,2085.0,0,0
2022-12-13,P001,S001,157,3925.0,0,0
2022-12-13,P001,S002,140,3500.0,0,0
2022-12-13,P002,S001,181,7240.0,0,0
2022-12-13,P002,S002,217,8680.0,1,0
2022-12-13,P003,S001,143,2145.0,0,0
2022-12-13,P003,S002,158,2370.0,0,0
2022-12-14,P001,S001,158,3950.0,0,0
2022-12-14,P001,S002,144,3600.0,0,0
2022-12-14,P002,S001,144,5760.0,0,0
2022-12-14,P002,S002,188,7520.0,0,0
2022-12-14,P003,S001,165,2475.0,0,0
2022-12-14,P003,S002,245,3675.0,1,0
2022-12-15,P001,S001,179,4475.0,0,0
2022-12-15,P001,S002,154,3850.0,0,0
2022-12-15,P002,S001,172,6880.0,0,0
2022-12-15,P002,S002,155,6200.0,0,0
2022-12-15,P003,S001,170,2550.0,0,0
2022-12-15,P003,S002,168,2520.0,0,0
2022-12-16,P001,S001,174,4350.0,0,0
2022-12-16,P001,S002,182,4550.0,0,0
2022-12-16,P002,S001,175,7000.0,0,0
2022-12-16,P002,S002,148,5920.0,0,0
2022-12-16,P003,S001,153,2295.0,0,0
2022-12-16,P003,S002,170,2550.0,0,0
2022-12-17,P001,S001,233,5825.0,1,0
2022-12-17,P001,S002,224,5600.0,0,0
2022-12-17,P002,S001,196,7840.0,0,0
2022-12-17,P002,S002,199,7960.0,0,0
2022-12-17,P003,S001,171,2565.0,0,0
2022-12-17,P003,S002,202,3030.0,0,0
2022-12-18,P001,S001,181,4525.0,0,0
2022-12-18,P001,S002,216,5400.0,0,0
2022-12-18,P002,S001,197,7880.0,0,0
2022-12-18,P002,S002,182,7280.0,0,0
2022-12-18,P003,S001,204,3060.0,0,0
2022-12-18,P003,S002,280,4200.0,1,0
2022-12-19,P001,S001,176,4400.0,0,0
2022-12-19,P001,S002,171,4275.0,0,0
2022-12-19,P002,S001,149,5960.0,0,0
2022-12-19,P002,S002,167,6680.0,0,0
2022-12-19,P003,S001,184,2760.0,0,0
2022-12-19,P003,S002,155,2325.0,0,0
2022-12-20,P001,S001,177,4425.0,0,0
2022-12-20,P001,S002,156,3900.0,0,0
2022-12-20,P002,S001,159,6360.0,0,0
2022-12-20,P002,S002,162,6480.0,0,0
2022-12-20,P003,S001,186,2790.0,0,0
2022-12-20,P003,S002,145,2175.0,0,0
2022-12-21,P001,S001,187,4675.0,0,0
2022-12-21,P001,S002,143,3575.0,0,0
2022-12-21,P002,S001,165,6600.0,0,0
2022-12-21,P002,S002,172,6880.0,0,0
2022-12-21,P003,S001,211,3165.0,1,0
2022-12-21,P003,S002,159,2385.0,0,0
2022-12-22,P001,S001,183,4575.0,0,0
2022-12-22,P001,S002,159,3975.0,0,0
2022-12-22,P002,S001,161,6440.0,0,0
2022-12-22,P002,S002,143,5720.0,0,0
2022-12-22,P003,S001,242,3630.0,1,0
2022-12-22,P003,S002,187,2805.0,0,0
2022-12-23,P001,S001,163,4075.0,0,0
2022-12-23,P001,S002,168,4200.0,0,0
2022-12-23,P002,S001,156,6240.0,0,0
2022-12-23,P002,S002,159,6360.0,0,0
2022-12-23,P003,S001,176,2640.0,0,0
2022-12-23,P003,S002,143,2145.0,0,0
2022-12-24,P001,S001,305,7625.0,0,1
2022-12-24,P001,S002,394,9850.0,1,1
2022-12-24,P002,S001,323,12920.0,0,1
2022-12-24,P002,S002,259,10360.0,0,1
2022-12-24,P003,S001,333,4995.0,0,1
2022-12-24,P003,S002,278,4170.0,0,1
2022-12-25,P001,S001,266,6650.0,0,1
2022-12-25,P001,S002,305,7625.0,0,1
2022-12-25,P002,S001,336,13440.0,0,1
2022-12-25,P002,S002,304,12160.0,0,1
2022-12-25,P003,S001,337,5055.0,1,1
2022-12-25,P003,S002,308,4620.0,0,1
2022-12-26,P001,S001,349,8725.0,1,1
2022-12-26,P001,S002,280,7000.0,0,1
2022-12-26,P002,S001,275,11000.0,0,1
2022-12-26,P002,S002,290,11600.0,1,1
2022-12-26,P003,S001,213,3195.0,0,1
2022-12-26,P003,S002,248,3720.0,0,1
2022-12-27,P001,S001,280,7000.0,0,1
2022-12-27,P001,S002,246,6150.0,0,1
2022-12-27,P002,S001,365,14600.0,1,1
2022-12-27,P002,S002,283,11320.0,0,1
2022-12-27,P003,S001,271,4065.0,0,1
2022-12-27,P003,S002,220,3300.0,0,1
2022-12-28,P001,S001,258,6450.0,0,1
2022-12-28,P001,S002,214,5350.0,0,1
2022-12-28,P002,S001,277,11080.0,0,1
2022-12-28,P002,S002,226,9040.0,0,1
2022-12-28,P003,S001,214,3210.0,0,1
2022-12-28,P003,S002,353,5295.0,1,1
2022-12-29,P001,S001,237,5925.0,0,1
2022-12-29,P001,S002,252,6300.0,0,1
2022-12-29,P002,S001,335,13400.0,1,1
2022-12-29,P002,S002,255,10200.0,0,1
2022-12-29,P003,S001,282,4230.0,0,1
2022-12-29,P003,S002,255,3825.0,0,1
2022-12-30,P001,S001,257,6425.0,0,1
2022-12-30,P001,S002,224,5600.0,0,1
2022-12-30,P002,S001,255,10200.0,0,1
2022-12-30,P002,S002,249,9960.0,0,1
2022-12-30,P003,S001,260,3900.0,0,1
2022-12-30,P003,S002,243,3645.0,0,1
2022-12-31,P001,S001,269,6725.0,0,1
2022-12-31,P001,S002,287,7175.0,0,1
2022-12-31,P002,S001,288,11520.0,0,1
2022-12-31,P002,S002,296,11840.0,0,1
2022-12-31,P003,S001,328,4920.0,0,1
2022-12-31,P003,S002,298,4470.0,0,1
2023-01-01,P001,S001,148,3700.0,0,1
2023-01-01,P001,S002,173,4325.0,0,1
2023-01-01,P002,S001,225,9000.0,1,1
2023-01-01,P002,S002,191,7640.0,1,1
2023-01-01,P003,S001,146,2190.0,0,1
2023-01-01,P003,S002,172,2580.0,0,1
2023-01-02,P001,S001,81,2025.0,0,0
2023-01-02,P001,S002,135,3375.0,1,0
2023-01-02,P002,S001,82,3280.0,0,0
2023-01-02,P002,S002,84,3360.0,0,0
2023-01-02,P003,S001,95,1425.0,0,0
2023-01-02,P003,S002,90,1350.0,0,0
2023-01-03,P001,S001,129,3225.0,1,0
2023-01-03,P001,S002,109,2725.0,1,0
2023-01-03,P002,S001,96,3840.0,0,0
2023-01-03,P002,S002,80,3200.0,0,0
2023-01-03,P003,S001,98,1470.0,0,0
2023-01-03,P003,S002,94,1410.0,0,0
2023-01-04,P001,S001,81,2025.0,0,0
2023-01-04,P001,S002,85,2125.0,0,0
2023-01-04,P002,S001,107,4280.0,0,0
2023-01-04,P002,S002,101,4040.0,0,0
2023-01-04,P003,S001,91,1365.0,0,0
2023-01-04,P003,S002,83,1245.0,0,0
2023-01-05,P001,S001,103,2575.0,0,0
2023-01-05,P001,S002,96,2400.0,0,0
2023-01-05,P002,S001,106,4240.0,0,0
2023-01-05,P002,S002,88,3520.0,0,0
2023-01-05,P003,S001,102,1530.0,0,0
2023-01-05,P003,S002,113,1695.0,1,0
2023-01-06,P001,S001,135,3375.0,1,0
2023-01-06,P001,S002,91,2275.0,0,0
2023-01-06,P002,S001,108,4320.0,0,0
2023-01-06,P002,S002,103,4120.0,0,0
2023-01-06,P003,S001,101,1515.0,0,0
2023-01-06,P003,S002,97,1455.0,0,0
2023-01-07,P001,S001,161,4025.0,1,0
2023-01-07,P001,S002,128,3200.0,1,0
2023-01-07,P002,S001,101,4040.0,0,0
2023-01-07,P002,S002,115,4600.0,0,0
2023-01-07,P003,S001,114,1710.0,0,0
2023-01-07,P003,S002,131,1965.0,1,0
2023-01-08,P001,S001,110,2750.0,0,0
2023-01-08,P001,S002,102,2550.0,0,0
2023-01-08,P002,S001,164,6560.0,1,0
2023-01-08,P002,S002,169,6760.0,1,0
2023-01-08,P003,S001,108,1620.0,0,0
2023-01-08,P003,S002,113,1695.0,0,0
2023-01-09,P001,S001,90,2250.0,0,0
2023-01-09,P001,S002,97,2425.0,0,0
2023-01-09,P002,S001,94,3760.0,0,0
2023-01-09,P002,S002,96,3840.0,0,0
2023-01-09,P003,S001,101,1515.0,0,0
2023-01-09,P003,S002,90,1350.0,0,0
2023-01-10,P001,S001,96,2400.0,0,0
2023-01-10,P001,S002,100,2500.0,0,0
2023-01-10,P002,S001,103,4120.0,0,0
2023-01-10,P002,S002,98,3920.0,0,0
2023-01-10,P003,S001,84,1260.0,0,0
2023-01-10,P003,S002,92,1380.0,0,0
2023-01-11,P001,S001,95,2375.0,0,0
2023-01-11,P001,S002,80,2000.0,0,0
2023-01-11,P002,S001,88,3520.0,0,0
2023-01-11,P002,S002,81,3240.0,0,0
2023-01-11,P003,S001,107,1605.0,0,0
2023-01-11,P003,S002,94,1410.0,0,0
2023-01-12,P001,S001,98,2450.0,0,0
2023-01-12,P001,S002,92,2300.0,0,0
2023-01-12,P002,S001,106,4240.0,0,0
2023-01-12,P002,S002,81,3240.0,0,0
2023-01-12,P003,S001,126,1890.0,1,0
2023-01-12,P003,S002,127,1905.0,1,0
2023-01-13,P001,S001,120,3000.0,1,0
2023-01-13,P001,S002,106,2650.0,0,0
2023-01-13,P002,S001,85,3400.0,0,0
2023-01-13,P002,S002,86,3440.0,0,0
2023-01-13,P003,S001,89,1335.0,0,0
2023-01-13,P003,S002,97,1455.0,0,0
2023-01-14,P001,S001,118,2950.0,0,0
2023-01-14,P001,S002,100,2500.0,0,0
2023-01-14,P002,S001,114,4560.0,0,0
2023-01-14,P002,S002,106,4240.0,0,0
2023-01-14,P003,S001,124,1860.0,0,0
2023-01-14,P003,S002,119,1785.0,0,0
2023-01-15,P001,S001,124,3100.0,0,0
2023-01-15,P001,S002,127,3175.0,1,0
2023-01-15,P002,S001,127,5080.0,0,0
2023-01-15,P002,S002,116,4640.0,0,0
2023-01-15,P003,S001,120,1800.0,0,0
2023-01-15,P003,S002,170,2550.0,1,0
2023-01-16,P001,S001,89,2225.0,0,0
2023-01-16,P001,S002,107,2675.0,1,0
2023-01-16,P002,S001,106,4240.0,0,0
2023-01-16,P002,S002,87,3480.0,0,0
2023-01-16,P003,S001,105,1575.0,0,0
2023-01-16,P003,S002,100,1500.0,0,0
2023-01-17,P001,S001,102,2550.0,0,0
2023-01-17,P001,S002,89,2225.0,0,0
2023-01-17,P002,S001,86,3440.0,0,0
2023-01-17,P002,S002,129,5160.0,1,0
2023-01-17,P003,S001,116,1740.0,1,0
2023-01-17,P003,S002,102,1530.0,0,0
2023-01-18,P001,S001,108,2700.0,0,0
2023-01-18,P001,S002,84,2100.0,0,0
2023-01-18,P002,S001,101,4040.0,0,0
2023-01-18,P002,S002,86,3440.0,0,0
2023-01-18,P003,S001,89,1335.0,0,0
2023-01-18,P003,S002,99,1485.0,0,0
2023-01-19,P001,S001,87,2175.0,0,0
2023-01-19,P001,S002,88,2200.0,0,0
2023-01-19,P002,S001,103,4120.0,0,0
2023-01-19,P002,S002,119,4760.0,1,0
2023-01-19,P003,S001,106,1590.0,0,0
2023-01-19,P003,S002,112,1680.0,1,0
2023-01-20,P001,S001,119,2975.0,1,0
2023-01-20,P001,S002,82,2050.0,0,0
2023-01-20,P002,S001,84,3360.0,0,0
2023-01-20,P002,S002,90,3600.0,0,0
2023-01-20,P003,S001,137,2055.0,1,0
2023-01-20,P003,S002,105,1575.0,0,0
2023-01-21,P001,S001,160,4000.0,1,0
2023-01-21,P001,S002,121,3025.0,0,0
2023-01-21,P002,S001,156,6240.0,1,0
2023-01-21,P002,S002,114,4560.0,0,0
2023-01-21,P003,S001,114,1710.0,0,0
2023-01-21,P003,S002,108,1620.0,0,0
2023-01-22,P001,S001,165,4125.0,1,0
2023-01-22,P001,S002,130,3250.0,0,0
2023-01-22,P002,S001,120,4800.0,0,0
2023-01-22,P002,S002,125,5000.0,0,0
2023-01-22,P003,S001,140,2100.0,1,0
2023-01-22,P003,S002,132,1980.0,1,0
2023-01-23,P001,S001,102,2550.0,0,0
